"gid","node_id","node_type","node_name","turn_p","updatedate","remark","hist_type","histremark","geom"
276,"3020018100","102",마정리227-14,"0","20230519",,,,MULTIPOINT ((209324.13690000027 474252.97399999946))
277,"3020018200","101",마정리534,"0","20230519",,,,MULTIPOINT ((209098.19639999978 473974.3968000002))
278,"3020020100","101",불당동1929,"0","20230519",,,,MULTIPOINT ((209072.4123999998 467872.38159999996))
279,"3020020700","101",불당동1929,"0","20230519",,,,MULTIPOINT ((209134.7017000001 468028.7193999998))
280,"3020024600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((208016.81180000026 481054.6129999999))
281,"3020025200","101",미니스톱천안공단점,"0","20230519",,,,MULTIPOINT ((208565.56329999957 477070.9308000002))
282,"3020025400","102",대일농장,"0","20230519",,,,MULTIPOINT ((208669.22759999987 479526.8406000007))
283,"3020026900","101",육하원칙,"0","20230519",,,,MULTIPOINT ((209017.15579999983 466312.19490000047))
284,"3020027900","101",불당동1900,"0","20230519",,,,MULTIPOINT ((209128.86139999982 468061.6724999994))
285,"3020055600","101",오토킹,"0","20230519",,,,MULTIPOINT ((210481.60639999993 465678.9587999992))
286,"3020062700","101",Cozy호프,"0","20230519",,,,MULTIPOINT ((210683.7706000004 467085.7265000008))
287,"3020063200","101",백석동1140,"0","20230519",,,,MULTIPOINT ((210697.66720000003 470154.7765999995))
288,"3020065600","101",만풍카센타,"0","20230519",,,,MULTIPOINT ((210762.72539999988 472366.19879999943))
289,"3020067900","101",천안교회,"0","20230519",,,,MULTIPOINT ((210818.1303000003 467164.13790000044))
290,"3020070500","101",현대6차아1단지102,"1","20230519",,,,MULTIPOINT ((210895.37629999965 465957.2594000008))
291,"3020071900","101",업성동629,"0","20230519",,,,MULTIPOINT ((210944.00409999955 472994.8287000004))
292,"3020072800","101",쌍용동510-34,"0","20230519",,,,MULTIPOINT ((210977.23479999974 466248.6227000002))
293,"3020073000","101",이마트,"0","20230519",,,,MULTIPOINT ((210981.53899999987 471033.23179999925))
294,"3020073400","104",매주교,"0","20230519",,,,MULTIPOINT ((211016.49320000038 479067.16220000014))
295,"3020078600","101",쌍용동785,"0","20230519",,,,MULTIPOINT ((211180.4720999999 466391.4012000002))
296,"3020080500","101",백석동1196,"0","20230519",,,,MULTIPOINT ((211250.7882000003 470048.70519999973))
297,"3020080800","101",세븐일레븐천안백석점,"0","20230519",,,,MULTIPOINT ((211254.3097000001 469431.04140000045))
298,"3020081800","104",매주육교,"0","20230519",,,,MULTIPOINT ((211296.45100000035 479230.34559999965))
299,"3020082600","101",목화주택,"0","20230519",,,,MULTIPOINT ((211345.51620000042 469270.7937000003))
300,"3020084900","101",대한주유소,"0","20230519",,,,MULTIPOINT ((211399.32990000024 467354.54659999907))
301,"3020085600","101",이학돌솥밥,"0","20230519",,,,MULTIPOINT ((211414.10309999995 467093.73259999976))
302,"3020089000","101",현주화원,"0","20230519",,,,MULTIPOINT ((211513.07380000036 466764.62329999916))
303,"3020093300","101",대한학원,"0","20230519",,,,MULTIPOINT ((211606.4868999999 467317.1780999992))
304,"3020095000","101",언덕위의교회,"0","20230519",,,,MULTIPOINT ((211665.82320000045 470799.73149999976))
305,"3020095500","101",인트로타운,"0","20230519",,,,MULTIPOINT ((211668.17750000022 469819.7288000006))
306,"3020096100","101",중도빌라트A동,"0","20230519",,,,MULTIPOINT ((211679.25549999997 468765.5382000003))
307,"3020096700","101",신축중,"0","20230519",,,,MULTIPOINT ((211690.892 469701.8473000005))
308,"3020099500","101",싼타마을,"0","20230519",,,,MULTIPOINT ((211734.56570000015 466887.3147999998))
309,"3020103400","101",중부교회,"0","20230519",,,,MULTIPOINT ((211836.26970000006 470464.6916000005))
310,"3020107900","101",율금기계,"0","20230519",,,,MULTIPOINT ((211939.79260000028 480090.5122999996))
311,"3020108200","101",삼계탕,"0","20230519",,,,MULTIPOINT ((211942.4868999999 470051.8326999992))
312,"3020108400","101",카페마노,"0","20230519",,,,MULTIPOINT ((211949.62090000045 470247.2288000006))
313,"3020109100","101",합동슈퍼,"0","20230519",,,,MULTIPOINT ((211957.42949999962 480256.6973000001))
314,"3020111800","101",선바위삼거리,"0","20230519",,,,MULTIPOINT ((212024.63769999985 473330.34160000086))
315,"3020112000","101",성정동792,"0","20230519",,,,MULTIPOINT ((212039.54609999992 469543.7719999999))
316,"3020113100","101",복지관사거리,"1","20230519",,,,MULTIPOINT ((212064.7558000004 479272.1489000004))
317,"3020114200","101",천안성정중학교,"0","20230519",,,,MULTIPOINT ((212081.5399000002 470194.4210999999))
318,"3020115000","101",성환리492,"0","20230519",,,,MULTIPOINT ((212095.55090000015 480157.6442000009))
319,"3020115200","101",커피농,"0","20230519",,,,MULTIPOINT ((212100.9419999998 470433.79289999977))
320,"3020116000","101",투썸플레이스천안두정점,"0","20230519",,,,MULTIPOINT ((212114.51669999957 470627.5377999991))
321,"3020117000","101",어깨동무어린이집,"0","20230519",,,,MULTIPOINT ((212127.47640000004 471026.0716999993))
322,"3020117500","101",독도해물탕,"0","20230519",,,,MULTIPOINT ((212145.0826000003 469126.4274000004))
323,"3020118000","101",성성동21-2,"0","20230519",,,,MULTIPOINT ((212178.4648000002 471385.11879999936))
324,"3020120200","101",번지없는주막,"0","20230519",,,,MULTIPOINT ((212231.52359999996 468356.5008000005))
325,"3020120500","101",성성동31-4,"0","20230519",,,,MULTIPOINT ((212233.36890000012 471646.0692999996))
326,"3020120900","101",성성동16-13,"0","20230519",,,,MULTIPOINT ((212240.29889999982 471214.3446999993))
327,"3020123900","101",고려상사,"0","20230519",,,,MULTIPOINT ((212288.65249999985 468645.01129999943))
328,"3020124300","101",삼오가든,"0","20230519",,,,MULTIPOINT ((212303.70320000034 469552.2862999998))
329,"3020125200","101",청호아파트101동,"0","20230519",,,,MULTIPOINT ((212321.91679999977 475180.9342))
330,"3020125800","101",성성동817,"1","20230519",,,,MULTIPOINT ((212325.1705 471436.4855000004))
331,"3020126900","102",대일공업,"0","20230519",,,,MULTIPOINT ((212345.02570000011 475719.7456))
332,"3020128500","101",선진유통,"0","20230519",,,,MULTIPOINT ((212392.01169999968 470916.5033999998))
333,"3020129200","101",롯데마트문화센터성정점,"0","20230519",,,,MULTIPOINT ((212417.87469999958 469769.2150999997))
334,"3020129300","101",통일제경유리,"0","20230519",,,,MULTIPOINT ((212420.30759999994 469526.43480000086))
335,"3020130600","101",신한홈A,"0","20230519",,,,MULTIPOINT ((212447.94010000024 469043.57320000045))
336,"3020131300","102",천안교회,"0","20230519",,,,MULTIPOINT ((212471.0092000002 468607.5516999997))
337,"3020132700","101",두정동1804,"0","20230519",,,,MULTIPOINT ((212496.6610000003 470967.7320000008))
338,"3020134400","101",고대빌,"0","20230519",,,,MULTIPOINT ((212561.9598000003 471080.80870000087))
339,"3020136200","101",리치블랙커피,"0","20230519",,,,MULTIPOINT ((212600.87739999965 469994.4213999994))
340,"3020136300","101",예크어린이집,"0","20230519",,,,MULTIPOINT ((212602.98670000024 470775.87329999916))
341,"3020138200","101",천안종합알뜰매장,"0","20230519",,,,MULTIPOINT ((212655.40280000027 468442.0502000004))
342,"3020140100","101",제2봉명교,"0","20230519",,,,MULTIPOINT ((212709.07660000026 467576.6116000004))
343,"3020140800","102",블루포트,"0","20230519",,,,MULTIPOINT ((212731.0197999999 479076.3161999993))
344,"3020140900","101",선경그린빌라,"0","20230519",,,,MULTIPOINT ((212732.9512 469165.9968999997))
345,"3020141700","101",와촌동59-5,"0","20230519",,,,MULTIPOINT ((212757.34499999974 467952.2419000007))
346,"3020144000","101",대우1차아파트110동,"0","20230519",,,,MULTIPOINT ((212814.17370000016 470532.48420000076))
347,"3020150400","101",문창교회,"0","20230519",,,,MULTIPOINT ((213040.27909999993 470770.58770000003))
348,"3020144800","101",회복의교회,"0","20230519",,,,MULTIPOINT ((212822.35529999994 471014.7786999997))
349,"3020146700","101",금호무역,"0","20230519",,,,MULTIPOINT ((212889.12449999992 468961.7388000004))
350,"3020147500","101",주공아파트101동,"0","20230519",,,,MULTIPOINT ((212928.52350000013 470910.9871999994))
351,"3020150800","104",직산교,"0","20230519",,,,MULTIPOINT ((213054.29370000027 474764.0781999994))
352,"3020153000","101",성균관어린이집,"0","20230519",,,,MULTIPOINT ((213216.27589999977 471012.42640000023))
353,"3020153100","101",두정동1832,"0","20230519",,,,MULTIPOINT ((213223.78419999965 470910.39880000055))
354,"3020154000","101",두정동진2차2차,"0","20230519",,,,MULTIPOINT ((213296.13379999995 470884.85810000077))
355,"3020156000","101",삼은리310,"0","20230519",,,,MULTIPOINT ((213435.12939999998 475426.7773000002))
356,"3020158500","101",LG충남상사창고,"0","20230519",,,,MULTIPOINT ((213654.08519999962 470568.15729999915))
357,"3020160200","101",공대사거리,"1","20230519",,,,MULTIPOINT ((213850.0828999998 472362.10199999996))
358,"3020164100","101",버팔로직판장,"0","20230519",,,,MULTIPOINT ((214828.47339999955 477868.57019999996))
359,"3020164600","101",군동교차로동측,"0","20230519",,,,MULTIPOINT ((215082.66870000027 477781.29670000076))
360,"3020166600","106",북천안IC교차로,"1","20230519",,,,MULTIPOINT ((215864.46439999994 478180.9511999991))
361,"3020167800","101",남산리39-17,"0","20230519",,,,MULTIPOINT ((216236.0466 476278.7092000004))
362,"3020167900","101",석문교차로,"1","20230519",,,,MULTIPOINT ((216252.41420000046 472298.5680999998))
363,"3020169800","101",판정지하차도,"0","20230519",,,,MULTIPOINT ((216955.92569999956 479247.0116000008))
364,"3020176600","102",오목리2-9,"0","20230519",,,,MULTIPOINT ((219236.98440000042 477908.3169999998))
365,"3020043500","101",차암동413,"0","20230519",,,,MULTIPOINT ((210070.69620000012 471309.8706))
366,"3010139001","106",남천안IC,"0","20230519",,,,MULTIPOINT ((215256.53560000006 461273.8058000002))
367,"3020183301","101",대명,"0","20230519",,,,MULTIPOINT ((212905.84090000018 469254.3905999996))
368,"3020184601","101",싱글벙글복어,"0","20230519",,,,MULTIPOINT ((211230.36739999987 471691.19400000013))
369,"3010138501","101",미죽리산4-15,"1","20230519",,,,MULTIPOINT ((213567.74019999988 461484.7371999994))
370,"3010090600","104",남천안TG,"0","20230519",,,,MULTIPOINT ((215050.11369999964 461415.4790000003))
371,"3010002700","102",응원리241-46,"0","20230519",,,,MULTIPOINT ((215892.11029999983 462757.83779999986))
372,"3010075300","101",대림한들아파트,"0","20230519",,,,MULTIPOINT ((214111.1662999997 469375.8158))
373,"3010075500","101",진향손칼국수,"0","20230519",,,,MULTIPOINT ((214113.2455000002 469155.2396000009))
374,"3010093700","104",중앙1길교량,"0","20230519",,,,MULTIPOINT ((215571.80209999997 470301.8551000003))
375,"2140352700","102",은진바이오천안공장,"0","20230519",,,,MULTIPOINT ((208625.36899999995 484081.85449999943))
376,"2840016100","105",청주시청원구-천안시동남구,"0","20230519",,,,MULTIPOINT ((229606.64099999983 459388.5482999999))
377,"3020048000","101",불당동744,"0","20230519",,,,MULTIPOINT ((210251.63090000022 468075.1182000004))
378,"2310321500","101",연곡육교,"0","20230519",,,,MULTIPOINT ((216159.71499999985 484204.96160000004))
379,"2310321800","105",안성시-천안시서북구,"0","20230519",,,,MULTIPOINT ((222111.3186999997 480002.46350000054))
380,"3010000500","102",보성리834,"0","20230519",,,,MULTIPOINT ((209119.88430000003 457938.6758999992))
381,"3010006700","101",다가동495,"0","20230519",,,,MULTIPOINT ((212368.92650000006 466594.0167999994))
382,"3010008400","102",병천리294-30,"0","20230519",,,,MULTIPOINT ((226518.3200000003 462500.40210000053))
383,"3010008900","101",장산리850-6,"0","20230519",,,,MULTIPOINT ((226478.0736999996 460229.64949999936))
384,"3010010200","102",신사리213-18,"0","20230519",,,,MULTIPOINT ((222315.7611999996 461910.4419999998))
385,"3010013100","101",천안시서북구-천안시동남구,"0","20230519",,,,MULTIPOINT ((211365.70579999965 466058.1508000009))
386,"3010019900","104",태화교,"0","20230519",,,,MULTIPOINT ((202719.07930000033 452776.4978))
387,"3010022500","101",보산초교삼거리,"0","20230519",,,,MULTIPOINT ((206952.24650000036 454170.0519999992))
388,"3010023000","101",삼태리424,"0","20230519",,,,MULTIPOINT ((208047.62469999958 459923.13350000046))
389,"3010025900","101",보성리837,"1","20230519",,,,MULTIPOINT ((209206.32569999993 458519.0008000005))
390,"3010026900","101",보성리837,"0","20230519",,,,MULTIPOINT ((209489.68609999958 458711.1325000003))
391,"3010027200","102",석교1리,"0","20230519",,,,MULTIPOINT ((209845.3652999997 462257.6392000001))
392,"3010031900","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210961.81769999955 465492.02419999987))
393,"3010032800","101",하신삼거리,"0","20230519",,,,MULTIPOINT ((211070.85819999967 465304.4405000005))
394,"3010033500","104",원덕교,"0","20230519",,,,MULTIPOINT ((211156.4319000002 451429.31900000013))
395,"3010035000","101",천안농협남관지점,"0","20230519",,,,MULTIPOINT ((211354.3468000004 461602.25850000046))
396,"3010036800","101",상신사거리,"0","20230519",,,,MULTIPOINT ((211510.09530000016 465760.5276999995))
397,"3010037800","104",차령교,"0","20230519",,,,MULTIPOINT ((211576.4227 451283.7405999992))
398,"3010038600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211639.84929999989 465753.8169))
399,"3010045300","101",대우4차아파트3동,"0","20230519",,,,MULTIPOINT ((211892.89360000007 467122.49379999936))
400,"3010046900","101",범옥건설,"0","20230519",,,,MULTIPOINT ((211962.18230000045 460957.7874999996))
401,"3010047400","101",한성프라자,"0","20230519",,,,MULTIPOINT ((211981.43200000003 464069.28419999965))
402,"3010047600","101",한일주택라동,"0","20230519",,,,MULTIPOINT ((211999.85620000027 467628.44659999944))
403,"3010048700","104",일봉육교,"0","20230519",,,,MULTIPOINT ((212080.89979999978 466686.65330000035))
404,"3010049100","101",효자건강원,"0","20230519",,,,MULTIPOINT ((212096.84920000006 467001.2982000001))
405,"3010050600","101",포근한교회,"0","20230519",,,,MULTIPOINT ((212215.26970000006 465804.96949999966))
406,"3010052100","106",남풍세IC교차로,"0","20230519",,,,MULTIPOINT ((212316.43850000016 457922.1030000001))
407,"3010056000","101",눈들교,"0","20230519",,,,MULTIPOINT ((212557.0251000002 465676.125))
408,"3010060200","101",남부대교삼거리,"0","20230519",,,,MULTIPOINT ((212894.20029999968 464924.58139999956))
409,"3010060900","101",남부고가교,"0","20230519",,,,MULTIPOINT ((213007.69739999995 464899.9645000007))
410,"3010062800","101",청수지하도,"0","20230519",,,,MULTIPOINT ((213274.1163999997 465558.80030000024))
411,"3010064600","101",신부동887-2,"0","20230519",,,,MULTIPOINT ((213461.05810000002 469280.4578000009))
